ID,AAC_A,AAC_C,AAC_D,AAC_E,AAC_F,AAC_G,AAC_H,AAC_I,AAC_K,AAC_L,AAC_M,AAC_N,AAC_P,AAC_Q,AAC_R,AAC_S,AAC_T,AAC_V,AAC_W,AAC_Y
D3154,6.87,0.88,9.91,7.56,3.43,4.81,1.08,3.73,13.64,6.77,2.36,5.2,4.22,4.61,4.51,8.24,4.22,5,1.08,1.86
,,,,,,,,,,,,,,,,,,,,
D3156,5.29,0.66,6.83,5.51,4.19,3.96,1.54,5.29,8.37,11.67,2.42,5.51,4.41,4.41,4.19,7.71,6.39,5.73,1.54,4.41
,,,,,,,,,,,,,,,,,,,,
D3158,7.39,3.52,6.34,6.34,3.87,4.93,0.35,6.69,11.62,8.8,1.41,3.87,1.76,3.17,6.69,10.21,3.17,7.39,0.35,2.11
,,,,,,,,,,,,,,,,,,,,
D3160,8.66,3.78,3.53,6.48,2.27,10.93,3.45,1.43,3.36,10.85,0.93,1.43,11.52,5.8,5.97,6.98,4.37,4.79,2.52,0.93
,,,,,,,,,,,,,,,,,,,,
D3162,5.3,3.18,8.05,3.6,5.72,4.87,1.27,3.81,6.14,8.69,1.69,8.05,5.93,3.39,5.08,12.71,5.08,3.81,0.85,2.75
,,,,,,,,,,,,,,,,,,,,
D3164,12.8,0.57,4.19,4.87,1.25,5.66,4.42,2.27,3.74,7.25,1.7,3.4,6.68,11.55,4.08,12.57,5.32,4.53,0.57,2.6
,,,,,,,,,,,,,,,,,,,,
D3166,4.24,2.01,6.36,6.04,3.71,2.54,2.44,6.78,8.16,9.11,2.12,6.36,5.51,2.75,4.34,10.06,7.2,5.72,0.85,3.71
,,,,,,,,,,,,,,,,,,,,
D3168,5.4,0.51,6.17,7.97,5.91,6.68,1.8,8.23,10.54,6.94,1.8,5.14,3.86,3.34,6.17,5.14,7.46,3.6,0.51,2.83
,,,,,,,,,,,,,,,,,,,,
D3170,4.05,3.74,4.36,9.35,3.12,1.87,1.87,5.61,3.43,6.85,2.49,9.97,4.05,9.35,8.1,6.54,5.3,7.17,0.31,2.49
,,,,,,,,,,,,,,,,,,,,
D3172,10.58,0,1.92,9.62,0.96,7.69,0,6.73,12.5,9.62,1.92,6.73,5.77,6.73,3.85,5.77,1.92,5.77,0,1.92
,,,,,,,,,,,,,,,,,,,,
D3174,5.26,0.33,6.25,6.58,2.63,3.29,6.91,7.24,4.28,8.22,2.96,7.57,8.55,4.93,3.95,8.88,6.91,3.29,0.33,1.64
,,,,,,,,,,,,,,,,,,,,
D3176,3.89,0.83,4.44,5.56,3.89,2.5,1.94,15.56,12.22,10.28,1.94,9.44,2.5,3.06,1.39,6.94,5.28,2.5,0,5.83
,,,,,,,,,,,,,,,,,,,,
D3178,16.07,0.94,3.59,3.9,1.87,39.16,1.25,1.25,1.87,2.34,0.78,0.94,6.4,1.72,7.8,4.21,2.34,2.34,0.47,0.78
,,,,,,,,,,,,,,,,,,,,
D3180,9.09,1.14,4.55,6.82,3.41,3.41,3.41,6.82,11.36,13.64,1.14,2.27,5.68,6.82,0,9.09,5.68,5.68,0,0
,,,,,,,,,,,,,,,,,,,,
D3182,2.44,1.36,3.25,2.71,3.25,7.32,4.07,2.71,3.79,5.69,4.07,11.92,5.69,6.5,3.79,16.53,6.5,4.88,1.08,2.44
,,,,,,,,,,,,,,,,,,,,
D3184,4.62,2.64,5.94,5.94,4.29,6.27,0.33,6.6,8.58,9.57,1.98,6.27,3.3,0.66,4.95,9.24,4.95,10.56,0.66,2.64
,,,,,,,,,,,,,,,,,,,,
D3186,5.35,0.93,6.98,7.44,4.42,6.51,0.7,7.44,9.53,7.67,1.86,5.58,4.65,3.49,4.88,6.05,3.49,6.51,1.63,4.88
,,,,,,,,,,,,,,,,,,,,
D3188,10.31,0.62,6.56,6.25,2.19,4.69,2.19,3.44,3.75,13.75,1.25,1.56,3.75,5.94,12.81,5.94,4.69,5.31,2.81,2.19
,,,,,,,,,,,,,,,,,,,,
D3190,2.86,2.14,5,10.71,2.86,3.57,2.14,10,10.71,7.86,2.14,4.29,2.86,1.43,7.86,7.86,6.43,4.29,0.71,4.29
,,,,,,,,,,,,,,,,,,,,
D3192,6.38,0,1.06,6.38,2.13,4.26,1.06,9.57,12.77,10.64,3.19,6.38,3.19,4.26,5.32,9.57,7.45,3.19,1.06,2.13
,,,,,,,,,,,,,,,,,,,,
D3194,7.52,2.62,3.64,4.78,2.05,10.14,2.51,4.78,3.76,8.77,3.53,4.78,5.81,7.63,3.99,9.91,5.69,5.24,0.46,2.39
,,,,,,,,,,,,,,,,,,,,
D3196,5.08,1.96,5.18,7.2,3.12,6.95,1.91,4.13,6.64,7.85,2.57,5.39,7.25,6.34,5.84,9.11,5.59,5.23,1.01,1.66
,,,,,,,,,,,,,,,,,,,,
D3198,6.97,2.72,3.34,7.67,2.02,5.92,1.88,3.62,5.16,9.62,1.25,3.14,8.15,4.53,5.92,10.03,6.41,8.22,0.7,2.72
,,,,,,,,,,,,,,,,,,,,
D3200,9.89,1.15,6.05,5.9,3.68,5.13,2.53,4.37,6.36,8.58,2.22,3.52,5.98,4.14,6.05,6.74,6.67,6.51,1.69,2.84
,,,,,,,,,,,,,,,,,,,,
D3202,4.73,1.18,3.16,5.33,3.75,3.55,1.38,4.34,5.52,8.48,3.94,6.9,6.31,8.28,2.56,12.03,6.71,5.13,1.18,5.52
,,,,,,,,,,,,,,,,,,,,
D3204,8.21,1.85,5.95,9.24,1.23,6.16,2.46,4.52,9.86,8.83,2.46,2.26,3.9,2.67,6.98,6.57,5.75,6.98,1.23,2.87
,,,,,,,,,,,,,,,,,,,,
D3206,3.36,2.52,6.3,9.24,2.52,5.88,2.1,9.24,8.4,14.71,2.94,4.2,1.26,2.1,5.88,7.98,4.2,3.78,0.42,2.94
,,,,,,,,,,,,,,,,,,,,
D3208,13.52,0.37,5.24,6.9,1.79,5.84,3.91,2.48,4.05,8.37,2.67,6.62,5.93,9.33,3.82,9.89,4.78,3.03,0.46,1.01
,,,,,,,,,,,,,,,,,,,,
D3210,6.47,2.35,5.44,8.82,3.9,6.69,1.91,4.49,7.43,9.12,2.21,3.31,4.71,2.79,6.32,8.6,5.66,5.59,1.18,3.01
,,,,,,,,,,,,,,,,,,,,
D3212,2.03,0,6.6,10.15,5.08,4.57,4.06,7.61,9.14,12.18,3.55,3.55,3.55,3.55,6.6,3.55,4.57,3.55,0,6.09
,,,,,,,,,,,,,,,,,,,,
D3214,2.84,2.84,0,0.71,6.38,2.13,6.38,3.55,2.13,9.22,0.71,3.55,37.59,1.42,7.09,6.38,2.13,2.13,1.42,1.42
,,,,,,,,,,,,,,,,,,,,
D3216,16.19,0,10.22,7.92,2.41,8.38,2.07,2.18,1.03,10.22,1.03,1.26,2.99,2.53,8.5,4.02,6.31,9.87,0.69,2.18
,,,,,,,,,,,,,,,,,,,,
D3218,8.41,2.27,6.15,7.12,1.94,2.91,3.24,4.85,12.62,6.47,1.29,7.12,3.56,4.85,3.56,7.12,5.83,7.12,0.65,2.91
,,,,,,,,,,,,,,,,,,,,
D3220,6.52,0.87,5.65,6.52,3.04,7.39,2.17,4.35,2.61,12.61,1.74,0.87,3.48,3.91,10.87,7.39,9.57,7.39,0,3.04
,,,,,,,,,,,,,,,,,,,,
D3222,9.05,0.9,3.17,9.05,1.81,6.79,4.07,4.52,1.81,8.6,4.52,1.81,6.33,3.62,8.6,4.98,6.79,8.6,1.81,3.17
,,,,,,,,,,,,,,,,,,,,
D3224,24.03,0,5.15,8.58,0.43,4.29,2.58,1.29,4.72,6.87,1.29,0.43,5.15,4.72,9.87,3,4.72,9.44,1.72,1.72
,,,,,,,,,,,,,,,,,,,,
D3226,7.6,2.36,5.9,12.98,3.15,4.98,3.01,4.06,5.5,7.73,3.54,3.67,4.85,4.98,4.98,4.33,4.98,7.34,0.66,3.41
,,,,,,,,,,,,,,,,,,,,
D3228,5.47,3.39,4.87,7.38,3.39,4.87,3.04,4.17,6.78,7.91,2,5.73,7.73,6.08,3.82,10.43,5.65,4.34,0.7,2.26
,,,,,,,,,,,,,,,,,,,,
D3230,10.82,0.73,4.68,8.33,3.65,5.56,3.07,5.12,5.56,11.4,2.05,3.07,3.95,5.7,7.89,5.26,3.95,4.82,2.78,1.61
,,,,,,,,,,,,,,,,,,,,
D3232,11.89,0,6.99,5.59,1.4,3.5,0.7,3.5,1.4,14.69,4.2,2.8,5.59,4.2,11.89,9.79,3.5,7.69,0.7,0
,,,,,,,,,,,,,,,,,,,,
D3234,4.01,0.18,11.11,9.47,3.83,4.37,0.73,6.19,8.56,6.19,1.09,6.19,5.1,3.28,5.46,9.47,5.83,5.28,0.36,3.28
,,,,,,,,,,,,,,,,,,,,
D3236,1.97,0.98,3.44,4.67,4.91,1.72,1.97,5.9,8.11,7.86,2.46,15.97,5.41,6.88,2.21,14,5.16,2.7,0.74,2.95
,,,,,,,,,,,,,,,,,,,,
D3238,8.17,1.56,3.5,9.73,2.33,3.5,2.33,3.89,11.28,13.62,4.67,4.67,3.5,5.84,3.89,6.23,4.67,4.28,0.78,1.56
,,,,,,,,,,,,,,,,,,,,
D3240,5.23,2.82,4.12,7.34,3.62,5.03,4.12,4.33,5.63,8.25,2.62,4.43,7.14,5.43,5.53,11.87,4.93,5.13,0.4,2.01
,,,,,,,,,,,,,,,,,,,,
D3242,4.69,0.36,9.21,5.78,4.51,1.99,3.25,4.15,7.94,8.48,1.26,12.64,5.05,3.07,2.89,13.54,5.23,3.43,0.54,1.99
,,,,,,,,,,,,,,,,,,,,
D3244,3.36,2.01,6.04,7.38,9.4,1.34,1.34,9.4,6.04,8.72,4.7,5.37,3.36,3.36,7.38,4.7,4.03,7.38,0,4.7
,,,,,,,,,,,,,,,,,,,,
D3246,4.93,0.98,6.05,11.72,3.91,3.26,2.33,5.63,7.63,8.28,2.33,3.81,6.28,4.56,6.98,6.56,4.51,6.65,0.98,2.65
,,,,,,,,,,,,,,,,,,,,
D3248,6.4,0.49,5.42,10.34,6.4,3.94,2.46,4.93,8.87,8.87,3.45,5.91,3.94,3.45,3.45,6.4,3.94,5.42,2.46,3.45
,,,,,,,,,,,,,,,,,,,,
D3250,8.57,1.43,1.43,0,1.43,15.71,4.29,0,0,7.14,5.71,2.86,7.14,7.14,0,15.71,11.43,1.43,0,8.57
,,,,,,,,,,,,,,,,,,,,
D3252,7.54,0.98,6.23,7.21,4.59,5.57,1.97,8.2,4.92,9.84,2.62,3.93,3.93,1.97,5.25,6.56,6.89,8.2,0.66,2.95
,,,,,,,,,,,,,,,,,,,,
D3254,7.77,0.34,5.74,8.11,3.72,5.74,1.69,9.12,9.46,8.78,1.35,3.38,4.39,1.01,4.39,7.09,5.07,7.77,0.34,4.73
,,,,,,,,,,,,,,,,,,,,
D3256,6.87,0.29,7.26,7.65,6.49,3.68,1.45,6,8.33,8.52,1.45,6.29,2.13,5.23,5.71,6.39,6.87,4.84,0.68,3.87
,,,,,,,,,,,,,,,,,,,,
D3258,4.66,0,5.59,9.63,6.21,5.9,0.93,5.59,8.39,10.25,2.48,2.48,2.17,0.93,12.11,5.28,3.11,8.39,1.24,4.66
,,,,,,,,,,,,,,,,,,,,
D3260,9.62,1.72,4.47,6.87,3.95,4.64,3.61,9.28,2.23,13.75,0.86,5.33,3.78,6.87,7.04,4.64,4.12,3.95,1.2,2.06
,,,,,,,,,,,,,,,,,,,,
D3262,5.74,0.2,8.12,10.5,3.76,4.95,2.57,4.16,7.13,5.94,1.98,7.72,4.55,5.74,2.77,8.32,5.74,6.34,1.58,2.18
,,,,,,,,,,,,,,,,,,,,
D3264,3.14,0.65,7.33,6.68,4.06,5.1,0.52,11.65,8.9,9.82,0.92,6.41,3.01,1.31,5.76,8.12,3.53,6.28,1.31,5.5
,,,,,,,,,,,,,,,,,,,,
D3266,13.7,0,4.79,7.88,3.77,6.51,2.05,4.79,5.48,13.7,3.08,1.37,6.85,2.05,5.82,4.11,3.42,6.85,3.08,0.68
,,,,,,,,,,,,,,,,,,,,
D3268,5.28,1.24,5.59,4.35,4.35,3.42,2.48,8.39,4.35,8.7,3.73,7.14,3.73,4.66,4.35,10.87,6.52,4.66,0.62,5.59
,,,,,,,,,,,,,,,,,,,,
D3270,2.17,3.62,0.72,0.72,0.72,3.62,8.7,2.17,10.14,3.62,2.9,5.07,7.97,9.42,8.7,18.12,9.42,0.72,0.72,0.72
,,,,,,,,,,,,,,,,,,,,
D3272,4.98,1.81,5.62,8.06,3.08,6.25,2.08,5.43,6.61,9.33,2.17,3.89,9.15,3.26,6.7,7.34,4.71,6.7,0.91,1.9
,,,,,,,,,,,,,,,,,,,,
D3274,4.88,2.24,5.67,5.67,4.75,3.56,2.11,7.65,7.26,10.16,1.45,4.88,4.62,5.8,4.75,9.76,5.8,4.22,0.79,3.96
,,,,,,,,,,,,,,,,,,,,
D3276,16.43,0.72,6.76,3.86,3.86,6.04,4.35,3.38,3.14,12.56,0.97,2.66,3.86,4.35,10.39,4.59,4.59,4.59,1.21,1.69
,,,,,,,,,,,,,,,,,,,,
D3278,8.61,0.48,4.31,16.27,2.39,4.78,1.44,4.31,12.44,8.13,0.96,2.39,3.83,2.87,7.18,6.22,6.7,6.22,0,0.48
,,,,,,,,,,,,,,,,,,,,
D3280,6.98,1.18,7.18,7.96,3.54,6,1.67,6.19,4.82,7.28,2.36,5.01,4.03,3.83,6.49,10.03,5.9,6.49,0.39,2.65
,,,,,,,,,,,,,,,,,,,,
D3282,6.96,0.79,6.65,9.18,4.27,5.85,1.9,4.43,7.59,10.13,3.16,4.11,4.75,3.8,6.65,5.7,4.27,5.38,0.47,3.96
,,,,,,,,,,,,,,,,,,,,
D3284,8.65,0.96,3.85,8.97,2.56,6.41,1.6,6.09,4.49,11.54,2.56,5.77,2.56,3.85,8.97,5.45,7.05,5.77,1.28,1.6
,,,,,,,,,,,,,,,,,,,,
D3286,8.32,1.24,5.26,6.88,2.87,8.6,3.73,2.29,4.97,9.46,3.92,4.3,11.09,4.49,4.59,9.75,4.4,2.68,0.38,0.76
,,,,,,,,,,,,,,,,,,,,
D3288,9.33,2.04,6.71,6.71,4.96,3.79,3.21,4.66,5.83,6.71,2.92,5.54,8.45,4.37,3.79,6.41,6.12,5.25,1.17,2.04
,,,,,,,,,,,,,,,,,,,,
D3290,13.93,0.37,10.07,8.21,2.61,7.34,1.74,4.73,2.61,6.59,1.99,2.74,3.73,3.11,5.97,6.22,7.09,8.58,0.5,1.87
,,,,,,,,,,,,,,,,,,,,
D3292,7.79,1.44,5.05,7.5,2.74,6.2,1.88,4.33,7.79,9.52,0.87,3.17,6.35,5.05,4.91,11.83,6.06,5.34,0.29,1.88
,,,,,,,,,,,,,,,,,,,,
D3294,6.47,0.86,7.76,11.21,4.31,9.48,1.29,2.16,9.91,5.17,1.72,3.02,5.17,3.88,2.59,5.17,6.03,7.76,1.29,4.74
,,,,,,,,,,,,,,,,,,,,
D3296,1.54,1.54,1.54,12.31,1.54,4.62,1.54,9.23,20,7.69,4.62,4.62,1.54,3.08,9.23,1.54,6.15,3.08,0,4.62
,,,,,,,,,,,,,,,,,,,,
D3298,4.29,2.19,4.97,7.49,4.88,4.21,2.61,7.49,8.5,10.1,1.52,6.06,3.37,3.7,4.12,10.27,6.14,4.46,0.84,2.78
,,,,,,,,,,,,,,,,,,,,
D3300,6.96,1.08,6.42,7.73,2.63,4.8,1.55,3.02,11.29,8.66,1.24,3.71,6.11,4.02,6.03,11.06,5.57,5.34,0.93,1.86
,,,,,,,,,,,,,,,,,,,,
D3302,8.31,1.33,9.97,6.31,5.98,5.98,0.66,3.32,10.96,6.31,2.99,6.98,2.66,2.99,1.33,8.64,4.65,6.31,1.66,2.66
,,,,,,,,,,,,,,,,,,,,
D3304,11.76,2.35,4.71,8.24,0,11.76,0,4.71,5.88,12.94,1.18,2.35,5.88,1.18,8.24,1.18,4.71,5.88,4.71,2.35
,,,,,,,,,,,,,,,,,,,,
D3306,9.97,0.93,4.36,8.41,4.36,4.98,2.8,9.35,7.79,8.41,1.87,4.98,2.8,4.36,4.98,5.61,4.05,6.54,1.25,2.18
,,,,,,,,,,,,,,,,,,,,
D3308,7.32,0.96,1.59,5.1,4.46,11.46,0.96,6.05,7.96,7.64,2.87,5.73,3.5,2.87,4.46,6.69,7.64,7.96,2.23,2.55
,,,,,,,,,,,,,,,,,,,,
D3310,3.2,0.8,2.4,10.4,2.4,1.6,0.8,8.8,16,8,1.6,7.2,0.8,5.6,8.8,8.8,4,5.6,0.8,2.4
,,,,,,,,,,,,,,,,,,,,
D3312,8.07,0.35,2.81,4.56,5.61,5.96,1.4,4.91,6.32,11.23,1.75,4.56,3.51,1.75,8.42,11.23,5.96,5.61,1.4,4.56
,,,,,,,,,,,,,,,,,,,,
D3314,10.22,0,6.48,9.73,3.49,6.23,2,5.24,8.73,8.98,1.75,4.99,4.24,3.49,4.99,6.48,4.24,6.73,0.5,1.5
,,,,,,,,,,,,,,,,,,,,
D3316,9.62,0.93,3.85,3.42,2.28,5.99,3.78,2.57,5.27,6.41,2.78,5.7,10.05,9.12,2.99,12.26,6.63,4.13,0.5,1.71
,,,,,,,,,,,,,,,,,,,,
D3318,5.88,6.86,5.88,4.9,2.94,3.92,0.98,1.96,6.86,11.76,0.98,4.9,8.82,2.94,5.88,6.86,9.8,6.86,0,0.98
,,,,,,,,,,,,,,,,,,,,
D3320,8.25,3.61,2.58,5.67,3.61,5.67,1.55,5.67,5.15,13.4,4.64,1.55,5.67,7.73,5.67,8.25,3.09,4.12,1.55,2.58
,,,,,,,,,,,,,,,,,,,,
D3322,5.07,3.04,5.31,6.48,3.04,7.03,3.98,3.12,7.73,7.73,1.09,5.31,6.56,5.7,4.14,11.16,5.07,5.07,0.55,2.81
,,,,,,,,,,,,,,,,,,,,
D3324,9.84,0,6.56,8.2,3.28,11.48,0,4.92,6.56,3.28,6.56,8.2,0,6.56,11.48,1.64,1.64,4.92,1.64,3.28
,,,,,,,,,,,,,,,,,,,,
D3326,3.72,2.01,6.33,6.93,6.83,3.92,1.81,9.25,10.45,7.04,1.71,7.34,2.81,2.11,3.52,7.84,3.62,5.93,1.31,5.53
,,,,,,,,,,,,,,,,,,,,
D3328,10.2,1.02,3.57,8.16,3.57,6.63,1.53,12.76,8.16,9.69,3.06,2.04,3.57,5.1,3.06,6.12,3.57,6.12,0,2.04
,,,,,,,,,,,,,,,,,,,,
D3330,4.43,6.33,5.06,7.59,4.43,2.53,4.43,4.43,5.06,11.39,0.63,4.43,3.8,3.8,12.03,3.8,6.33,4.43,0,5.06
,,,,,,,,,,,,,,,,,,,,
D3332,7.89,1.32,5.26,5.92,1.97,6.58,1.97,12.5,6.58,9.21,3.29,3.29,3.29,4.61,3.95,5.26,6.58,5.92,0,4.61
,,,,,,,,,,,,,,,,,,,,
D3334,6.75,1.88,6.94,7.88,3.94,5.82,3.75,4.69,6.38,9.19,3,3.19,3,3.75,7.5,6.94,4.32,5.44,0.75,4.88
,,,,,,,,,,,,,,,,,,,,
D3336,9.09,1.36,4.55,7.27,3.64,4.55,2.73,7.27,5.45,11.82,4.55,5.91,2.73,9.09,4.09,1.82,5,5.45,1.36,2.27
,,,,,,,,,,,,,,,,,,,,
D3338,10.34,2.3,1.15,8.05,2.3,8.05,1.15,10.34,6.9,5.75,1.15,1.15,6.9,4.6,9.2,3.45,5.75,5.75,2.3,3.45
,,,,,,,,,,,,,,,,,,,,
D3340,4.62,2.66,4.76,7.41,5.03,2.38,3.36,4.62,7.83,13.57,1.82,4.2,4.06,4.9,4.2,8.39,6.01,6.43,0.98,2.8
,,,,,,,,,,,,,,,,,,,,
D3342,11.24,1.12,5.62,7.87,3.37,3.37,0,5.62,14.61,7.87,3.37,7.87,0,3.37,8.99,4.49,0,3.37,1.12,6.74
,,,,,,,,,,,,,,,,,,,,
D3344,6.58,0.33,3.29,7.89,3.62,5.26,2.96,8.22,4.93,12.17,2.63,3.95,5.92,4.61,5.92,6.25,4.93,5.92,0.33,4.28
,,,,,,,,,,,,,,,,,,,,
D3346,3.86,0.28,5.38,6.21,3.17,5.66,2.9,5.79,9.38,5.1,0.69,13.93,2.76,7.17,7.03,6.34,4.83,6.76,0.14,2.62
,,,,,,,,,,,,,,,,,,,,
D3348,10.1,1.3,5.21,3.91,3.26,6.19,1.95,6.19,6.84,7.82,2.28,3.91,2.93,2.93,10.42,6.84,6.84,5.21,2.61,3.26
,,,,,,,,,,,,,,,,,,,,
D3350,6.71,1.06,5.65,7.77,3.18,3.89,2.12,8.83,8.48,6.36,2.12,4.59,4.59,4.24,6.36,6.36,4.59,7.77,0.71,4.59
,,,,,,,,,,,,,,,,,,,,
D3352,14.85,0,1.98,5.94,0.99,3.47,0.99,3.47,23.27,4.95,1.49,1.98,8.91,2.48,3.96,6.44,8.42,4.46,0,1.98
,,,,,,,,,,,,,,,,,,,,
D3354,5.15,0.74,9.56,6.99,5.15,4.41,2.21,1.84,5.51,9.19,2.21,5.51,6.62,5.51,5.15,10.29,4.78,5.15,1.47,2.57
,,,,,,,,,,,,,,,,,,,,
D3356,4.5,1.29,3.22,8.68,3.22,3.54,5.79,7.4,7.4,13.5,0.96,3.22,6.43,7.4,5.79,3.22,5.47,6.11,0.96,1.93
,,,,,,,,,,,,,,,,,,,,
D3358,7.08,0.62,4.92,8,2.15,9.23,2.15,8.92,6.77,10.15,2.15,4,2.77,4.62,5.85,5.23,5.85,5.54,1.54,2.46
,,,,,,,,,,,,,,,,,,,,
D3360,6.68,0.4,5.47,13.77,4.05,2.83,3.24,4.25,12.35,10.32,2.83,5.47,2.43,3.04,5.26,7.49,3.44,3.04,0.61,3.04
,,,,,,,,,,,,,,,,,,,,
D3362,5.14,0,5.35,7.61,2.67,5.56,3.7,4.73,4.94,9.26,2.88,8.23,5.56,4.73,4.53,13.37,5.56,2.67,0.21,3.29
,,,,,,,,,,,,,,,,,,,,
D3364,6.74,0.56,9.55,7.87,2.25,7.3,1.12,8.43,6.18,7.3,3.37,2.25,2.81,2.81,6.74,8.43,3.37,9.55,0,3.37
,,,,,,,,,,,,,,,,,,,,
D3366,4.15,2.99,6.15,8.14,4.15,4.65,0.83,11.46,10.96,8.14,1.33,6.31,3.32,1.99,2.99,5.15,2.99,7.81,0.66,5.81
,,,,,,,,,,,,,,,,,,,,
D3368,5.25,0.33,2.62,5.57,3.93,3.61,4.59,9.18,9.51,14.1,0.66,6.23,3.28,3.61,4.59,8.2,5.57,3.28,1.31,4.59
,,,,,,,,,,,,,,,,,,,,
D3370,5.74,0.78,3.13,6.27,2.61,5.74,3.39,5.74,7.31,10.44,1.57,5.22,4.18,3.13,12.27,7.05,7.83,3.92,1.57,2.09
,,,,,,,,,,,,,,,,,,,,
D3372,4.09,4.68,4.09,13.45,2.92,8.77,3.51,0.58,9.36,6.43,2.92,4.09,2.34,5.26,8.77,8.77,1.17,7.02,0,1.75
,,,,,,,,,,,,,,,,,,,,
D3374,6.9,3.74,5.75,8.05,1.15,4.89,1.15,2.87,11.78,8.62,3.45,4.02,4.89,2.87,7.18,10.06,5.46,4.6,0.86,1.72
,,,,,,,,,,,,,,,,,,,,
D3376,2.53,2.11,2.95,3.38,5.91,2.53,4.64,13.92,7.59,11.39,1.69,9.7,1.27,5.06,3.38,10.55,2.95,5.49,0.42,2.53
,,,,,,,,,,,,,,,,,,,,
D3378,6.33,5.06,3.8,7.22,4.3,5.7,3.8,3.42,5.82,8.1,2.53,5.06,7.09,4.94,7.09,6.71,5.95,3.67,1.14,2.28
,,,,,,,,,,,,,,,,,,,,
D3380,8.49,2.12,5.19,8.25,3.3,10.85,2.83,2.59,4.72,8.49,2.12,3.77,4.72,5.42,7.78,5.19,4.72,4.95,1.65,2.83
,,,,,,,,,,,,,,,,,,,,
D3382,3.95,1.32,0,2.63,1.32,1.32,1.32,3.95,21.05,1.32,0,1.32,7.89,5.26,15.79,9.21,10.53,6.58,2.63,2.63
,,,,,,,,,,,,,,,,,,,,
D3384,5.73,1.36,5.88,9.5,3.92,4.22,1.36,5.73,5.73,9.5,1.66,5.58,2.41,4.68,5.58,13.42,5.13,5.13,0.9,2.56
,,,,,,,,,,,,,,,,,,,,
D3386,7.19,0.63,3.81,8.67,2.54,4.65,2.54,5.71,5.29,8.25,3.81,4.44,5.5,2.75,7.61,6.98,7.82,6.55,1.48,3.81
,,,,,,,,,,,,,,,,,,,,
D3388,2.22,0,7.78,7.78,1.11,6.67,0,11.11,11.11,7.78,2.22,4.44,1.11,2.22,7.78,5.56,2.22,12.22,0,6.67
,,,,,,,,,,,,,,,,,,,,
D3390,11.78,1.51,6.95,3.93,3.63,6.34,3.02,5.74,2.11,11.18,2.42,2.72,5.44,4.53,7.25,5.14,6.04,6.34,0.91,3.02
,,,,,,,,,,,,,,,,,,,,
D3392,5.93,1.25,7.18,11.23,5.15,4.21,2.34,5.15,7.02,11.23,2.34,2.18,3.43,3.28,4.52,7.33,4.37,5.77,1.25,4.84
,,,,,,,,,,,,,,,,,,,,
D3394,9.91,0.61,2.55,5.31,2.04,8.07,1.84,2.25,2.96,8.78,1.84,2.04,9.09,10.73,3.68,9.3,6.44,8.27,0.92,3.37
,,,,,,,,,,,,,,,,,,,,
D3396,6.1,1.74,6.67,8.69,2.11,5.54,1.97,4.08,9.39,8.73,1.78,3.71,5.63,5.59,5.02,10.42,5.59,5.35,0.8,1.08
,,,,,,,,,,,,,,,,,,,,
D3398,8.79,0.7,6.15,8.61,3.16,10.02,2.46,4.75,7.56,7.03,2.11,4.39,3.87,3.34,3.87,6.68,6.33,7.56,1.05,1.58
,,,,,,,,,,,,,,,,,,,,
D3400,6.9,1.25,5.02,5.33,3.13,1.88,2.82,4.08,5.02,16.3,3.76,4.39,6.9,5.64,5.33,7.84,4.7,4.08,2.82,2.82
,,,,,,,,,,,,,,,,,,,,
D3402,11.21,0.23,6.86,6.64,1.83,8.01,2.97,4.58,1.6,11.9,1.6,2.29,5.26,2.52,8.7,8.01,4.81,8.24,1.6,1.14
,,,,,,,,,,,,,,,,,,,,
D3404,7.76,1.72,6.9,8.62,2.59,5.17,3.45,1.72,6.03,7.76,2.59,1.72,10.34,3.45,11.21,6.9,5.17,4.31,0,2.59
,,,,,,,,,,,,,,,,,,,,
D3406,1.54,1.54,9.23,4.62,3.08,3.08,0,6.15,9.23,4.62,3.08,4.62,10.77,1.54,7.69,10.77,6.15,3.08,7.69,1.54
,,,,,,,,,,,,,,,,,,,,
D3408,5.86,1.13,5.41,6.76,3.6,5.41,3.15,6.53,7.43,11.94,2.93,2.03,4.95,4.73,5.86,7.88,4.05,4.95,0,5.41
,,,,,,,,,,,,,,,,,,,,
D3410,13.52,2.22,2.59,2.41,2.04,10.56,7.04,1.11,3.15,5.56,2.59,3.7,3.33,8.15,3.7,11.3,7.96,4.07,0.74,4.26
,,,,,,,,,,,,,,,,,,,,
D3412,3.84,2.97,5.08,5.33,3.72,9.05,3.59,4.34,5.82,10.41,3.35,4.58,5.7,6.57,3.97,9.42,4.83,4.96,0.87,1.61
,,,,,,,,,,,,,,,,,,,,
D3414,3.41,2.27,3.41,4.55,6.25,1.7,5.11,12.5,6.25,9.66,4.55,7.39,2.84,3.98,3.98,5.11,6.25,9.09,0,1.7
,,,,,,,,,,,,,,,,,,,,
D3416,5.56,4.44,0,5.56,8.89,0,4.44,2.22,2.22,6.67,3.33,2.22,4.44,1.11,6.67,16.67,11.11,10,1.11,3.33
,,,,,,,,,,,,,,,,,,,,
D3418,4.18,1.88,3.77,5.86,5.02,5.86,2.93,9.41,9.83,10.67,1.67,3.56,2.3,6.69,5.65,6.69,5.65,2.93,1.05,4.39
,,,,,,,,,,,,,,,,,,,,
